00231,chin2
00232,chin2
00233,chin2
00234,chin2
00235,chin2
00236,chin2
00237,chin2
00238,chin2
00239,chin2
00240,chin2
00241,chin2
00242,chin2
00243,chin2
00244,chin2
00245,chin2
00246,chin2
00247,chin2
00248,chin2
00249,chin2
00250,chin2
00251,chin2
00252,chin2
00253,chin2
00254,chin2
00255,chin2
00256,chin2
00257,chin2
00258,chin2
00259,chin2
00260,chin2
00261,chin2
00262,chin2
00263,chin2
00264,chin2
00265,chin2
00266,chin2
00267,chin2
00268,chin2
00269,chin2
00270,chin2
00271,chin2
00272,chin2
00273,chin2
00274,chin2
00275,chin2
00276,chin2
00277,chin2
00278,chin2
00279,chin2
00280,chin2
00281,chin2
00282,chin2
00283,chin2
00284,chin2
00285,chin2
00286,chin2
00287,chin2
00288,chin2
00289,chin2
00290,chin2
00291,chin2
00292,chin2
00293,chin2
00294,chin2
00295,chin2
00296,chin2
00297,chin2
00298,chin2
00299,chin2
00300,chin2
00301,chin2
00302,chin2
00303,chin2
00304,chin2
00305,chin2
00306,chin2
00307,chin2
00308,chin2
00309,chin2
00310,chin2
00311,chin2
00312,chin2
00313,chin2
00314,chin2
00315,chin2
00316,chin2
00317,chin2
00318,chin2
00319,chin2
00320,chin2
00321,chin2
00322,chin2
00323,chin2
00324,chin2
00325,chin2
00326,chin2
00327,chin2
00328,chin2
00329,chin2
00330,chin2
00331,chin2
00332,chin2
00333,chin2
00334,chin2
00335,chin2
00336,chin2
00337,chin2
00338,chin2
00339,chin2
00340,chin2
00341,chin2
00342,chin2
00343,chin2
00344,chin2
00345,chin2
00346,chin2
00347,chin2
00348,chin2
00349,chin2
00350,chin2
00351,chin2
00352,chin2
00353,chin2
00354,chin2
00355,chin2
00356,chin2
00357,chin2
00358,chin2
00359,chin2
00400,chiu
00401,chiu
00402,chiu
00403,chiu
00404,chiu
00405,chiu
00406,chiu
00407,chiu
00408,chiu
00409,chiu
00410,chiu
00411,chiu
00412,chiu
00413,chiu
00414,chiu
00415,chiu
00416,chiu
00417,chiu
00418,chiu
00419,chiu
00420,chiu
00421,chiu
00422,chiu
00423,chiu
00424,chiu
00425,chiu
00426,chiu
00427,chiu
00428,chiu
00429,chiu
00430,chiu
00431,chiu
00432,chiu
00433,chiu
00434,chiu
00435,chiu
00436,chiu
00437,chiu
00438,chiu
00439,chiu
00440,chiu
00441,chiu
00442,chiu
00443,chiu
00444,chiu
00445,chiu
00446,chiu
00447,chiu
00448,chiu
00449,chiu
00450,chiu
00451,chiu
00452,chiu
00453,chiu
00454,chiu
00455,chiu
00456,chiu
00457,chiu
00458,chiu
00459,chiu
00460,chiu
00461,chiu
00462,chiu
00463,chiu
00464,chiu
00465,chiu
00466,chiu
00467,chiu
00468,chiu
00469,chiu
00470,chiu
00471,chiu
00472,chiu
00473,chiu
00474,chiu
00475,chiu
00476,chiu
00477,chiu
00478,chiu
00479,chiu
00480,chiu
00481,chiu
00482,chiu
00483,chiu
00484,chiu
00485,chiu
00486,chiu
00487,chiu
00488,chiu
00489,chiu
00490,chiu
00491,chiu
00492,chiu
00493,chiu
00494,chiu
00495,chiu
00496,chiu
00497,chiu
00498,chiu
00499,chiu
00500,chiu
00501,chiu
00502,chiu
00503,chiu
00504,chiu
00505,chiu
00506,chiu
00507,chiu
00508,chiu
00509,chiu
00510,chiu
00511,chiu
00512,chiu
00513,chiu
00514,chiu
00515,chiu
00516,chiu
00517,chiu
00518,chiu
00519,chiu
00520,chiu
00521,chiu
00522,chiu
00523,chiu
00524,chiu
00525,chiu
00526,chiu
00527,chiu
00528,chiu
00529,chiu
00530,chiu
00531,chiu
00532,chiu
00533,chiu
00534,chiu
00535,chiu
00536,chiu
00537,chiu
00538,chiu
00539,chiu
00540,chiu
00541,chiu
00542,chiu
00543,chiu
00544,chiu
00545,chiu
00546,chiu
00547,chiu
00548,chiu
00549,chiu
00550,chiu
00551,chiu
00552,chiu
00553,chiu
00554,chiu
00555,chiu
00556,chiu
00557,chiu
00558,chiu
00559,chiu
00600,cup
00601,cup
00602,cup
00603,cup
00604,cup
00605,cup
00606,cup
00607,cup
00608,cup
00609,cup
00610,cup
00611,cup
00612,cup
00613,cup
00614,cup
00615,cup
00616,cup
00617,cup
00618,cup
00619,cup
00620,cup
00621,cup
00622,cup
00623,cup
00624,cup
00625,cup
00626,cup
00627,cup
00628,cup
00629,cup
00630,cup
00631,cup
00632,cup
00633,cup
00634,cup
00635,cup
00636,cup
00637,cup
00638,cup
00639,cup
00640,cup
00641,cup
00642,cup
00643,cup
00644,cup
00645,cup
00646,cup
00647,cup
00648,cup
00649,cup
00650,cup
00651,cup
00652,cup
00653,cup
00654,cup
00655,cup
00656,cup
00657,cup
00658,cup
00659,cup
00660,cup
00661,cup
00662,cup
00663,cup
00664,cup
00665,cup
00666,cup
00667,cup
00668,cup
00669,cup
00670,cup
00671,cup
00672,cup
00673,cup
00674,cup
00675,cup
00676,cup
00677,cup
00678,cup
00679,cup
00680,cup
00681,cup
00682,cup
00683,cup
00684,cup
00685,cup
00686,cup
00687,cup
00688,cup
00689,cup
00690,cup
00691,cup
00692,cup
00693,cup
00694,cup
00695,cup
00696,cup
00697,cup
00698,cup
00699,cup
00700,cup
00701,cup
00702,cup
00703,cup
00704,cup
00705,cup
00706,cup
00707,cup
00708,cup
00709,cup
00710,cup
00711,cup
00712,cup
00713,cup
00714,cup
00715,cup
00716,cup
00717,cup
00718,cup
00719,cup
00720,cup
00721,cup
00722,cup
00723,cup
00724,cup
00725,cup
00726,cup
00727,cup
00728,cup
00729,cup
00730,cup
00731,cup
00732,cup
00733,cup
00734,cup
00735,cup
00736,cup
00737,cup
00738,cup
00739,cup
00740,cup
00741,cup
00742,cup
00743,cup
00744,cup
00745,cup
00746,cup
00747,cup
00748,cup
00749,cup
00750,cup
00751,cup
00752,cup
00753,cup
00754,cup
00755,cup
00756,cup
00757,cup
00758,cup
00759,cup
00800,ho
00801,ho
00802,ho
00803,ho
00804,ho
00805,ho
00806,ho
00807,ho
00808,ho
00809,ho
00810,ho
00811,ho
00812,ho
00813,ho
00814,ho
00815,ho
00816,ho
00817,ho
00818,ho
00819,ho
00820,ho
00821,ho
00822,ho
00823,ho
00824,ho
00825,ho
00826,ho
00827,ho
00828,ho
00829,ho
00830,ho
00831,ho
00832,ho
00833,ho
00834,ho
00835,ho
00836,ho
00837,ho
00838,ho
00839,ho
00840,ho
00841,ho
00842,ho
00843,ho
00844,ho
00845,ho
00846,ho
00847,ho
00848,ho
00849,ho
00850,ho
00851,ho
00852,ho
00853,ho
00854,ho
00855,ho
00856,ho
00857,ho
00858,ho
00859,ho
00860,ho
00861,ho
00862,ho
00863,ho
00864,ho
00865,ho
00866,ho
00867,ho
00868,ho
00869,ho
00870,ho
00871,ho
00872,ho
00873,ho
00874,ho
00875,ho
00876,ho
00877,ho
00878,ho
00879,ho
00880,ho
00881,ho
00882,ho
00883,ho
00884,ho
00885,ho
00886,ho
00887,ho
00888,ho
00889,ho
00890,ho
00891,ho
00892,ho
00893,ho
00894,ho
00895,ho
00896,ho
00897,ho
00898,ho
00899,ho
00900,ho
00901,ho
00902,ho
00903,ho
00904,ho
00905,ho
00906,ho
00907,ho
00908,ho
00909,ho
00910,ho
00911,ho
00912,ho
00913,ho
00914,ho
00915,ho
00916,ho
00917,ho
00918,ho
00919,ho
00920,ho
00921,ho
00922,ho
00923,ho
00924,ho
00925,ho
00926,ho
00927,ho
00928,ho
00929,ho
00930,ho
00931,ho
00932,ho
00933,ho
00934,ho
00935,ho
00936,ho
00937,ho
00938,ho
00939,ho
00940,ho
00941,ho
00942,ho
00943,ho
00944,ho
00945,ho
00946,ho
00947,ho
00948,ho
00949,ho
00950,ho
00951,ho
00952,ho
00953,ho
00954,ho
00955,ho
00956,ho
00957,ho
00958,ho
00959,ho
01000,ka
01001,ka
01002,ka
01003,ka
01004,ka
01005,ka
01006,ka
01007,ka
01008,ka
01009,ka
01010,ka
01011,ka
01012,ka
01013,ka
01014,ka
01015,ka
01016,ka
01017,ka
01018,ka
01019,ka
01020,ka
01021,ka
01022,ka
01023,ka
01024,ka
01025,ka
01026,ka
01027,ka
01028,ka
01029,ka
01030,ka
01031,ka
01032,ka
01033,ka
01034,ka
01035,ka
01036,ka
01037,ka
01038,ka
01039,ka
01040,ka
01041,ka
01042,ka
01043,ka
01044,ka
01045,ka
01046,ka
01047,ka
01048,ka
01049,ka
01050,ka
01051,ka
01052,ka
01053,ka
01054,ka
01055,ka
01056,ka
01057,ka
01058,ka
01059,ka
01060,ka
01061,ka
01062,ka
01063,ka
01064,ka
01065,ka
01066,ka
01067,ka
01068,ka
01069,ka
01070,ka
01071,ka
01072,ka
01073,ka
01074,ka
01075,ka
01076,ka
01077,ka
01078,ka
01079,ka
01080,ka
01081,ka
01082,ka
01083,ka
01084,ka
01085,ka
01086,ka
01087,ka
01088,ka
01089,ka
01090,ka
01091,ka
01092,ka
01093,ka
01094,ka
01095,ka
01096,ka
01097,ka
01098,ka
01099,ka
01100,ka
01101,ka
01102,ka
01103,ka
01104,ka
01105,ka
01106,ka
01107,ka
01108,ka
01109,ka
01110,ka
01111,ka
01112,ka
01113,ka
01114,ka
01115,ka
01116,ka
01117,ka
01118,ka
01119,ka
01120,ka
01121,ka
01122,ka
01123,ka
01124,ka
01125,ka
01126,ka
01127,ka
01128,ka
01129,ka
01130,ka
01131,ka
01132,ka
01133,ka
01134,ka
01135,ka
01136,ka
01137,ka
01138,ka
01139,ka
01140,ka
01141,ka
01142,ka
01143,ka
01144,ka
01145,ka
01146,ka
01147,ka
01148,ka
01149,ka
01150,ka
01151,ka
01152,ka
01153,ka
01154,ka
01155,ka
01156,ka
01157,ka
01158,ka
01159,ka
01200,ma
01201,ma
01202,ma
01203,ma
01204,ma
01205,ma
01206,ma
01207,ma
01208,ma
01209,ma
01210,ma
01211,ma
01212,ma
01213,ma
01214,ma
01215,ma
01216,ma
01217,ma
01218,ma
01219,ma
01220,ma
01221,ma
01222,ma
01223,ma
01224,ma
01225,ma
01226,ma
01227,ma
01228,ma
01229,ma
01230,ma
01231,ma
01232,ma
01233,ma
01234,ma
01235,ma
01236,ma
01237,ma
01238,ma
01239,ma
01240,ma
01241,ma
01242,ma
01243,ma
01244,ma
01245,ma
01246,ma
01247,ma
01248,ma
01249,ma
01250,ma
01251,ma
01252,ma
01253,ma
01254,ma
01255,ma
01256,ma
01257,ma
01258,ma
01259,ma
01260,ma
01261,ma
01262,ma
01263,ma
01264,ma
01265,ma
01266,ma
01267,ma
01268,ma
01269,ma
01270,ma
01271,ma
01272,ma
01273,ma
01274,ma
01275,ma
01276,ma
01277,ma
01278,ma
01279,ma
01280,ma
01281,ma
01282,ma
01283,ma
01284,ma
01285,ma
01286,ma
01287,ma
01288,ma
01289,ma
01290,ma
01291,ma
01292,ma
01293,ma
01294,ma
01295,ma
01296,ma
01297,ma
01298,ma
01299,ma
01300,ma
01301,ma
01302,ma
01303,ma
01304,ma
01305,ma
01306,ma
01307,ma
01308,ma
01309,ma
01310,ma
01311,ma
01312,ma
01313,ma
01314,ma
01315,ma
01316,ma
01317,ma
01318,ma
01319,ma
01320,ma
01321,ma
01322,ma
01323,ma
01324,ma
01325,ma
01326,ma
01327,ma
01328,ma
01329,ma
01330,ma
01331,ma
01332,ma
01333,ma
01334,ma
01335,ma
01336,ma
01337,ma
01338,ma
01339,ma
01340,ma
01341,ma
01342,ma
01343,ma
01344,ma
01345,ma
01346,ma
01347,ma
01348,ma
01349,ma
01350,ma
01351,ma
01352,ma
01353,ma
01354,ma
01355,ma
01356,ma
01357,ma
01358,ma
01359,ma
01400,sheung
01401,sheung
01402,sheung
01403,sheung
01404,sheung
01405,sheung
01406,sheung
01407,sheung
01408,sheung
01409,sheung
01410,sheung
01411,sheung
01412,sheung
01413,sheung
01414,sheung
01415,sheung
01416,sheung
01417,sheung
01418,sheung
01419,sheung
01420,sheung
01421,sheung
01422,sheung
01423,sheung
01424,sheung
01425,sheung
01426,sheung
01427,sheung
01428,sheung
01429,sheung
01430,sheung
01431,sheung
01432,sheung
01433,sheung
01434,sheung
01435,sheung
01436,sheung
01437,sheung
01438,sheung
01439,sheung
01440,sheung
01441,sheung
01442,sheung
01443,sheung
01444,sheung
01445,sheung
01446,sheung
01447,sheung
01448,sheung
01449,sheung
01450,sheung
01451,sheung
01452,sheung
01453,sheung
01454,sheung
01455,sheung
01456,sheung
01457,sheung
01458,sheung
01459,sheung
01460,sheung
01461,sheung
01462,sheung
01463,sheung
01464,sheung
01465,sheung
01466,sheung
01467,sheung
01468,sheung
01469,sheung
01470,sheung
01471,sheung
01472,sheung
01473,sheung
01474,sheung
01475,sheung
01476,sheung
01477,sheung
01478,sheung
01479,sheung
01480,sheung
01481,sheung
01482,sheung
01483,sheung
01484,sheung
01485,sheung
01486,sheung
01487,sheung
01488,sheung
01489,sheung
01490,sheung
01491,sheung
01492,sheung
01493,sheung
01494,sheung
01495,sheung
01496,sheung
01497,sheung
01498,sheung
01499,sheung
01500,sheung
01501,sheung
01502,sheung
01503,sheung
01504,sheung
01505,sheung
01506,sheung
01507,sheung
01508,sheung
01509,sheung
01510,sheung
01511,sheung
01512,sheung
01513,sheung
01514,sheung
01515,sheung
01516,sheung
01517,sheung
01518,sheung
01519,sheung
01520,sheung
01521,sheung
01522,sheung
01523,sheung
01524,sheung
01525,sheung
01526,sheung
01527,sheung
01528,sheung
01529,sheung
01530,sheung
01531,sheung
01532,sheung
01533,sheung
01534,sheung
01535,sheung
01536,sheung
01537,sheung
01538,sheung
01539,sheung
01540,sheung
01541,sheung
01542,sheung
01543,sheung
01544,sheung
01545,sheung
01546,sheung
01547,sheung
01548,sheung
01549,sheung
01550,sheung
01551,sheung
01552,sheung
01553,sheung
01554,sheung
01555,sheung
01556,sheung
01557,sheung
01558,sheung
01559,sheung
01600,shi
01601,shi
01602,shi
01603,shi
01604,shi
01605,shi
01606,shi
01607,shi
01608,shi
01609,shi
01610,shi
01611,shi
01612,shi
01613,shi
01614,shi
01615,shi
01616,shi
01617,shi
01618,shi
01619,shi
01620,shi
01621,shi
01622,shi
01623,shi
01624,shi
01625,shi
01626,shi
01627,shi
01628,shi
01629,shi
01630,shi
01631,shi
01632,shi
01633,shi
01634,shi
01635,shi
01636,shi
01637,shi
01638,shi
01639,shi
01640,shi
01641,shi
01642,shi
01643,shi
01644,shi
01645,shi
01646,shi
01647,shi
01648,shi
01649,shi
01650,shi
01651,shi
01652,shi
01653,shi
01654,shi
01655,shi
01656,shi
01657,shi
01658,shi
01659,shi
01660,shi
01661,shi
01662,shi
01663,shi
01664,shi
01665,shi
01666,shi
01667,shi
01668,shi
01669,shi
01670,shi
01671,shi
01672,shi
01673,shi
01674,shi
01675,shi
01676,shi
01677,shi
01678,shi
01679,shi
01680,shi
01681,shi
01682,shi
01683,shi
01684,shi
01685,shi
01686,shi
01687,shi
01688,shi
01689,shi
01690,shi
01691,shi
01692,shi
01693,shi
01694,shi
01695,shi
01696,shi
01697,shi
01698,shi
01699,shi
01700,shi
01701,shi
01702,shi
01703,shi
01704,shi
01705,shi
01706,shi
01707,shi
01708,shi
01709,shi
01710,shi
01711,shi
01712,shi
01713,shi
01714,shi
01715,shi
01716,shi
01717,shi
01718,shi
01719,shi
01720,shi
01721,shi
01722,shi
01723,shi
01724,shi
01725,shi
01726,shi
01727,shi
01728,shi
01729,shi
01730,shi
01731,shi
01732,shi
01733,shi
01734,shi
01735,shi
01736,shi
01737,shi
01738,shi
01739,shi
01740,shi
01741,shi
01742,shi
01743,shi
01744,shi
01745,shi
01746,shi
01747,shi
01748,shi
01749,shi
01750,shi
01751,shi
01752,shi
01753,shi
01754,shi
01755,shi
01756,shi
01757,shi
01758,shi
01759,shi
01800,yi
01801,yi
01802,yi
01803,yi
01804,yi
01805,yi
01806,yi
01807,yi
01808,yi
01809,yi
01810,yi
01811,yi
01812,yi
01813,yi
01814,yi
01815,yi
01816,yi
01817,yi
01818,yi
01819,yi
01820,yi
01821,yi
01822,yi
01823,yi
01824,yi
01825,yi
01826,yi
01827,yi
01828,yi
01829,yi
01830,yi
01831,yi
01832,yi
01833,yi
01834,yi
01835,yi
01836,yi
01837,yi
01838,yi
01839,yi
01840,yi
01841,yi
01842,yi
01843,yi
01844,yi
01845,yi
01846,yi
01847,yi
01848,yi
01849,yi
01850,yi
01851,yi
01852,yi
01853,yi
01854,yi
01855,yi
01856,yi
01857,yi
01858,yi
01859,yi
01860,yi
01861,yi
01862,yi
01863,yi
01864,yi
01865,yi
01866,yi
01867,yi
01868,yi
01869,yi
01870,yi
01871,yi
01872,yi
01873,yi
01874,yi
01875,yi
01876,yi
01877,yi
01878,yi
01879,yi
01880,yi
01881,yi
01882,yi
01883,yi
01884,yi
01885,yi
01886,yi
01887,yi
01888,yi
01889,yi
01890,yi
01891,yi
01892,yi
01893,yi
01894,yi
01895,yi
01896,yi
01897,yi
01898,yi
01899,yi
01900,yi
01901,yi
01902,yi
01903,yi
01904,yi
01905,yi
01906,yi
01907,yi
01908,yi
01909,yi
01910,yi
01911,yi
01912,yi
01913,yi
01914,yi
01915,yi
01916,yi
01917,yi
01918,yi
01919,yi
01920,yi
01921,yi
01922,yi
01923,yi
01924,yi
01925,yi
01926,yi
01927,yi
01928,yi
01929,yi
01930,yi
01931,yi
01932,yi
01933,yi
01934,yi
01935,yi
01936,yi
01937,yi
01938,yi
01939,yi
01940,yi
01941,yi
01942,yi
01943,yi
01944,yi
01945,yi
01946,yi
01947,yi
01948,yi
01949,yi
01950,yi
01951,yi
01952,yi
01953,yi
01954,yi
01955,yi
01956,yi
01957,yi
01958,yi
01959,yi
02000,sin
02001,sin
02002,sin
02003,sin
02004,sin
02005,sin
02006,sin
02007,sin
02008,sin
02009,sin
02010,sin
02011,sin
02012,sin
02013,sin
02014,sin
02015,sin
02016,sin
02017,sin
02018,sin
02019,sin
02020,sin
02021,sin
02022,sin
02023,sin
02024,sin
02025,sin
02026,sin
02027,sin
02028,sin
02029,sin
02030,sin
02031,sin
02032,sin
02033,sin
02034,sin
02035,sin
02036,sin
02037,sin
02038,sin
02039,sin
02040,sin
02041,sin
02042,sin
02043,sin
02044,sin
02045,sin
02046,sin
02047,sin
02048,sin
02049,sin
02050,sin
02051,sin
02052,sin
02053,sin
02054,sin
02055,sin
02056,sin
02057,sin
02058,sin
02059,sin
02060,sin
02061,sin
02062,sin
02063,sin
02064,sin
02065,sin
02066,sin
02067,sin
02068,sin
02069,sin
02070,sin
02071,sin
02072,sin
02073,sin
02074,sin
02075,sin
02076,sin
02077,sin
02078,sin
02079,sin
02080,sin
02081,sin
02082,sin
02083,sin
02084,sin
02085,sin
02086,sin
02087,sin
02088,sin
02089,sin
02090,sin
02091,sin
02092,sin
02093,sin
02094,sin
02095,sin
02096,sin
02097,sin
02098,sin
02099,sin
02100,sin
02101,sin
02102,sin
02103,sin
02104,sin
02105,sin
02106,sin
02107,sin
02108,sin
02109,sin
02110,sin
02111,sin
02112,sin
02113,sin
02114,sin
02115,sin
02116,sin
02117,sin
02118,sin
02119,sin
02120,sin
02121,sin
02122,sin
02123,sin
02124,sin
02125,sin
02126,sin
02127,sin
02128,sin
02129,sin
02130,sin
02131,sin
02132,sin
02133,sin
02134,sin
02135,sin
02136,sin
02137,sin
02138,sin
02139,sin
02140,sin
02141,sin
02142,sin
02143,sin
02144,sin
02145,sin
02146,sin
02147,sin
02148,sin
02149,sin
02150,sin
02151,sin
02152,sin
02153,sin
02154,sin
02155,sin
02156,sin
02157,sin
02158,sin
02159,sin
02200,ngou
02201,ngou
02202,ngou
02203,ngou
02204,ngou
02205,ngou
02206,ngou
02207,ngou
02208,ngou
02209,ngou
02210,ngou
02211,ngou
02212,ngou
02213,ngou
02214,ngou
02215,ngou
02216,ngou
02217,ngou
02218,ngou
02219,ngou
02220,ngou
02221,ngou
02222,ngou
02223,ngou
02224,ngou
02225,ngou
02226,ngou
02227,ngou
02228,ngou
02229,ngou
02230,ngou
02231,ngou
02232,ngou
02233,ngou
02234,ngou
02235,ngou
02236,ngou
02237,ngou
02238,ngou
02239,ngou
02240,ngou
02241,ngou
02242,ngou
02243,ngou
02244,ngou
02245,ngou
02246,ngou
02247,ngou
02248,ngou
02249,ngou
02250,ngou
02251,ngou
02252,ngou
02253,ngou
02254,ngou
02255,ngou
02256,ngou
02257,ngou
02258,ngou
02259,ngou
02260,ngou
02261,ngou
02262,ngou
02263,ngou
02264,ngou
02265,ngou
02266,ngou
02267,ngou
02268,ngou
02269,ngou
02270,ngou
02271,ngou
02272,ngou
02273,ngou
02274,ngou
02275,ngou
02276,ngou
02277,ngou
02278,ngou
02279,ngou
02280,ngou
02281,ngou
02282,ngou
02283,ngou
02284,ngou
02285,ngou
02286,ngou
02287,ngou
02288,ngou
02289,ngou
02290,ngou
02291,ngou
02292,ngou
02293,ngou
02294,ngou
02295,ngou
02296,ngou
02297,ngou
02298,ngou
02299,ngou
02300,ngou
02301,ngou
02302,ngou
02303,ngou
02304,ngou
02305,ngou
02306,ngou
02307,ngou
02308,ngou
02309,ngou
02310,ngou
02311,ngou
02312,ngou
02313,ngou
02314,ngou
02315,ngou
02316,ngou
02317,ngou
02318,ngou
02319,ngou
02320,ngou
02321,ngou
02322,ngou
02323,ngou
02324,ngou
02325,ngou
02326,ngou
02327,ngou
02328,ngou
02329,ngou
02330,ngou
02331,ngou
02332,ngou
02333,ngou
02334,ngou
02335,ngou
02336,ngou
02337,ngou
02338,ngou
02339,ngou
02340,ngou
02341,ngou
02342,ngou
02343,ngou
02344,ngou
02345,ngou
02346,ngou
02347,ngou
02348,ngou
02349,ngou
02350,ngou
02351,ngou
02352,ngou
02353,ngou
02354,ngou
02355,ngou
02356,ngou
02357,ngou
02358,ngou
02359,ngou
02400,lai
02401,lai
02402,lai
02403,lai
02404,lai
02405,lai
02406,lai
02407,lai
02408,lai
02409,lai
02410,lai
02411,lai
02412,lai
02413,lai
02414,lai
02415,lai
02416,lai
02417,lai
02418,lai
02419,lai
02420,lai
02421,lai
02422,lai
02423,lai
02424,lai
02425,lai
02426,lai
02427,lai
02428,lai
02429,lai
02430,lai
02431,lai
02432,lai
02433,lai
02434,lai
02435,lai
02436,lai
02437,lai
02438,lai
02439,lai
02440,lai
02441,lai
02442,lai
02443,lai
02444,lai
02445,lai
02446,lai
02447,lai
02448,lai
02449,lai
02450,lai
02451,lai
02452,lai
02453,lai
02454,lai
02455,lai
02456,lai
02457,lai
02458,lai
02459,lai
02460,lai
02461,lai
02462,lai
02463,lai
02464,lai
02465,lai
02466,lai
02467,lai
02468,lai
02469,lai
02470,lai
02471,lai
02472,lai
02473,lai
02474,lai
02475,lai
02476,lai
02477,lai
02478,lai
02479,lai
02480,lai
02481,lai
02482,lai
02483,lai
02484,lai
02485,lai
02486,lai
02487,lai
02488,lai
02489,lai
02490,lai
02491,lai
02492,lai
02493,lai
02494,lai
02495,lai
02496,lai
02497,lai
02498,lai
02499,lai
02500,lai
02501,lai
02502,lai
02503,lai
02504,lai
02505,lai
02506,lai
02507,lai
02508,lai
02509,lai
02510,lai
02511,lai
02512,lai
02513,lai
02514,lai
02515,lai
02516,lai
02517,lai
02518,lai
02519,lai
02520,lai
02521,lai
02522,lai
02523,lai
02524,lai
02525,lai
02526,lai
02527,lai
02528,lai
02529,lai
02530,lai
02531,lai
02532,lai
02533,lai
02534,lai
02535,lai
02536,lai
02537,lai
02538,lai
02539,lai
02540,lai
02541,lai
02542,lai
02543,lai
02544,lai
02545,lai
02546,lai
02547,lai
02548,lai
02549,lai
02550,lai
02551,lai
02552,lai
02553,lai
02554,lai
02555,lai
02556,lai
02557,lai
02558,lai
02559,lai
